Device_ID,State_of_Health_%,Cycle_Count,Charge_%,Charge_Current,SW_Version
8862,1,2,59,956,V10.1.1
8862,1,2,60,927,V10.1.1
8862,1,2,61,897,V10.1.1
8862,1,2,62,858,V10.1.1
8862,1,2,63,839,V10.1.1
8862,1,2,64,800,V10.1.1
8862,1,2,65,780,V10.1.1
8862,1,2,66,780,V10.1.1
8862,1,2,67,780,V10.1.1
8862,1,2,68,780,V10.1.1
8862,1,2,69,780,V10.1.1
8862,1,2,70,780,V10.1.1
8862,1,2,71,780,V10.1.1
8862,1,2,72,790,V10.1.1
8862,1,2,73,790,V10.1.1
8862,1,2,74,790,V10.1.1
8862,1,2,75,790,V10.1.1
8862,1,2,76,790,V10.1.1
8862,1,2,77,795,V10.1.1
8862,1,2,78,741,V10.1.1
8862,1,2,79,683,V10.1.1
8862,1,2,80,634,V10.1.1
8862,1,2,81,634,V10.1.1
8862,1,2,82,634,V10.1.1
8862,1,2,83,653,V10.1.1
8862,1,2,84,834,V10.1.1
8862,1,2,85,1483,V10.1.1
8862,1,2,86,644,V10.1.1
8862,1,2,87,644,V10.1.1
8862,1,2,88,653,V10.1.1
8862,1,2,89,653,V10.1.1
8862,1,2,90,653,V10.1.1
8862,1,2,91,653,V10.1.1
8862,1,2,92,653,V10.1.1
8862,1,2,93,653,V10.1.1
8862,1,2,94,653,V10.1.1
8862,1,2,95,580,V10.1.1
8862,1,2,96,502,V10.1.1
8862,1,2,97,429,V10.1.1
8862,1,2,98,380,V10.1.1
8862,1,2,99,322,V10.1.1
8862,1,2,100,273,V10.1.1
8389,1,2,1,1015,V10.2.1
8389,1,2,2,1015,V10.2.1
8389,1,2,3,1015,V10.2.1
8389,1,2,4,1015,V10.2.1
8389,1,2,5,1015,V10.2.1
8389,1,2,6,1015,V10.2.1
8389,1,2,7,1015,V10.2.1
8389,1,2,8,1015,V10.2.1
8389,1,2,9,1015,V10.2.1
8389,1,2,10,1015,V10.2.1
8389,1,2,11,1024,V10.2.1
8389,1,2,12,1024,V10.2.1
8389,1,2,13,1024,V10.2.1
8389,1,2,14,1024,V10.2.1
8389,1,2,15,1034,V10.2.1
8389,1,2,16,1034,V10.2.1
8389,1,2,17,1044,V10.2.1
8389,1,2,18,1034,V10.2.1
8389,1,2,19,1044,V10.2.1
8389,1,2,20,1044,V10.2.1
8389,1,2,21,1044,V10.2.1
8389,1,2,22,1044,V10.2.1
8389,1,2,23,1054,V10.2.1
8389,1,2,24,1054,V10.2.1
8389,1,2,25,1054,V10.2.1
8389,1,2,26,1054,V10.2.1
8389,1,2,27,1054,V10.2.1
8389,1,2,28,1054,V10.2.1
8389,1,2,29,1054,V10.2.1
8389,1,2,30,1054,V10.2.1
8389,1,2,31,1054,V10.2.1
8389,1,2,32,1054,V10.2.1
8389,1,2,33,1054,V10.2.1
8389,1,2,34,1054,V10.2.1
8389,1,2,35,1054,V10.2.1
8389,1,2,36,1054,V10.2.1
8389,1,2,37,1054,V10.2.1
8389,1,2,38,1054,V10.2.1
8389,1,2,39,1054,V10.2.1
8389,1,2,40,1054,V10.2.1
8389,1,2,41,1054,V10.2.1
8389,1,2,42,1054,V10.2.1
8389,1,2,43,1063,V10.2.1
8389,1,2,44,1063,V10.2.1
8389,1,2,45,1054,V10.2.1
8389,1,2,46,1039,V10.2.1
8389,1,2,47,1015,V10.2.1
8389,1,2,48,995,V10.2.1
8389,1,2,49,966,V10.2.1
8389,1,2,50,936,V10.2.1
8389,1,2,51,917,V10.2.1
8389,1,2,52,897,V10.2.1
8389,1,2,53,858,V10.2.1
8389,1,2,54,839,V10.2.1
8389,1,2,55,790,V10.2.1
8389,1,2,56,790,V10.2.1
8389,1,2,57,790,V10.2.1
8389,1,2,58,790,V10.2.1
8389,1,2,59,790,V10.2.1
8389,1,2,60,790,V10.2.1
8389,1,2,61,790,V10.2.1
8389,1,2,62,790,V10.2.1
8389,1,2,63,790,V10.2.1
8389,1,2,64,790,V10.2.1
8389,1,2,65,800,V10.2.1
8389,1,2,66,800,V10.2.1
8389,1,2,67,810,V10.2.1
8389,1,2,68,810,V10.2.1
8389,1,2,69,790,V10.2.1
8389,1,2,70,722,V10.2.1
8389,1,2,71,668,V10.2.1
8389,1,2,72,644,V10.2.1
8389,1,2,73,644,V10.2.1
8389,1,2,74,653,V10.2.1
8389,1,2,75,653,V10.2.1
8389,1,2,76,653,V10.2.1
8389,1,2,77,653,V10.2.1
8389,1,2,78,653,V10.2.1
8389,1,2,79,653,V10.2.1
8389,1,2,80,653,V10.2.1
8389,1,2,81,663,V10.2.1
8389,1,2,82,702,V10.2.1
8389,1,2,83,1488,V10.2.1
8389,1,2,84,653,V10.2.1
8389,1,2,85,653,V10.2.1
8389,1,2,86,663,V10.2.1
8389,1,2,87,614,V10.2.1
8389,1,2,88,527,V10.2.1
8389,1,2,89,458,V10.2.1
8389,1,2,90,390,V10.2.1
8389,1,2,91,341,V10.2.1
8389,1,2,92,292,V10.2.1
8389,1,2,93,244,V10.2.1
8389,1,2,94,214,V10.2.1
8389,1,2,95,165,V10.2.1
8389,1,2,96,136,V10.2.1
8389,1,2,97,107,V10.2.1
8389,1,2,98,92,V10.2.1
8389,1,2,99,39,V10.2.1
8389,1,2,100,39,V10.2.1
2965,1,1,1,1093,V10.1.1
2965,1,1,2,1093,V10.1.1
2965,1,1,3,1093,V10.1.1
2965,1,1,4,1093,V10.1.1
2965,1,1,5,1093,V10.1.1
2965,1,1,6,1093,V10.1.1
2965,1,1,7,1015,V10.1.1
2965,1,1,8,1015,V10.1.1
2965,1,1,9,1015,V10.1.1
2965,1,1,10,1015,V10.1.1
2965,1,1,11,1024,V10.1.1
2965,1,1,12,1024,V10.1.1
2965,1,1,13,1024,V10.1.1
2965,1,1,14,1024,V10.1.1
2965,1,1,15,1024,V10.1.1
2965,1,1,16,1024,V10.1.1
2965,1,1,17,1034,V10.1.1
2965,1,1,18,1034,V10.1.1
2965,1,1,19,1044,V10.1.1
2965,1,1,20,1034,V10.1.1
2965,1,1,21,1044,V10.1.1
2965,1,1,22,1044,V10.1.1
2965,1,1,23,1044,V10.1.1
2965,1,1,24,1044,V10.1.1
2965,1,1,25,1044,V10.1.1
2965,1,1,26,1044,V10.1.1
2965,1,1,27,1044,V10.1.1
2965,1,1,28,1044,V10.1.1
2965,1,1,29,1054,V10.1.1
2965,1,1,30,1054,V10.1.1
2965,1,1,31,1054,V10.1.1
2965,1,1,32,1054,V10.1.1
2965,1,1,33,1054,V10.1.1
2965,1,1,34,1054,V10.1.1
2965,1,1,35,1054,V10.1.1
2965,1,1,36,1054,V10.1.1
2965,1,1,37,1054,V10.1.1
2965,1,1,38,1054,V10.1.1
2965,1,1,39,1054,V10.1.1
2965,1,1,40,1054,V10.1.1
2965,1,1,41,1054,V10.1.1
2965,1,1,42,1054,V10.1.1
2965,1,1,43,1054,V10.1.1
2965,1,1,44,1054,V10.1.1
2965,1,1,45,1063,V10.1.1
2965,1,1,46,1063,V10.1.1
2965,1,1,47,1063,V10.1.1
2965,1,1,48,1063,V10.1.1
2965,1,1,49,1054,V10.1.1
2965,1,1,50,1015,V10.1.1
2965,1,1,51,995,V10.1.1
2965,1,1,52,966,V10.1.1
2965,1,1,53,936,V10.1.1
2965,1,1,54,897,V10.1.1
2965,1,1,55,858,V10.1.1
2965,1,1,56,839,V10.1.1
2965,1,1,57,810,V10.1.1
2965,1,1,58,790,V10.1.1
2965,1,1,59,790,V10.1.1
2965,1,1,60,790,V10.1.1
2965,1,1,61,790,V10.1.1
2965,1,1,62,790,V10.1.1
2965,1,1,63,790,V10.1.1
2965,1,1,64,790,V10.1.1
2965,1,1,65,800,V10.1.1
2965,1,1,66,800,V10.1.1
2965,1,1,67,800,V10.1.1
2965,1,1,68,800,V10.1.1
2965,1,1,69,810,V10.1.1
2965,1,1,70,810,V10.1.1
2965,1,1,71,810,V10.1.1
2965,1,1,72,741,V10.1.1
2965,1,1,73,692,V10.1.1
2965,1,1,74,653,V10.1.1
2965,1,1,75,653,V10.1.1
2965,1,1,76,653,V10.1.1
2965,1,1,77,653,V10.1.1
2965,1,1,78,653,V10.1.1
2965,1,1,79,653,V10.1.1
2965,1,1,80,653,V10.1.1
2965,1,1,81,663,V10.1.1
2965,1,1,82,1483,V10.1.1
2965,1,1,83,1498,V10.1.1
2965,1,1,84,653,V10.1.1
2965,1,1,85,653,V10.1.1
2965,1,1,86,653,V10.1.1
2965,1,1,87,663,V10.1.1
2965,1,1,88,663,V10.1.1
2965,1,1,89,605,V10.1.1
2965,1,1,90,527,V10.1.1
2965,1,1,91,458,V10.1.1
2965,1,1,92,390,V10.1.1
2965,1,1,93,341,V10.1.1
2965,1,1,94,292,V10.1.1
2965,1,1,95,234,V10.1.1
2965,1,1,96,185,V10.1.1
2965,1,1,97,146,V10.1.1
2965,1,1,98,97,V10.1.1
2965,1,1,99,165,V10.1.1
2965,1,1,100,29,V10.1.1
9694,0.88,440,1,1044,V9.3.5
9694,0.88,440,2,1044,V9.3.5
9694,0.88,440,3,1044,V9.3.5
9694,0.88,440,4,1044,V9.3.5
9694,0.88,440,5,1044,V9.3.5
9694,0.88,440,6,1044,V9.3.5
9694,0.88,440,7,1044,V9.3.5
9694,0.88,440,8,1044,V9.3.5
9694,0.88,440,9,839,V9.3.5
9694,0.88,440,10,839,V9.3.5
9694,0.88,440,11,839,V9.3.5
9694,0.88,440,12,839,V9.3.5
9694,0.88,440,13,839,V9.3.5
9694,0.88,440,14,849,V9.3.5
9694,0.88,440,15,849,V9.3.5
9694,0.88,440,16,849,V9.3.5
9694,0.88,440,17,849,V9.3.5
9694,0.88,440,18,849,V9.3.5
9694,0.88,440,19,849,V9.3.5
9694,0.88,440,20,849,V9.3.5
9694,0.88,440,21,849,V9.3.5
9694,0.88,440,22,858,V9.3.5
9694,0.88,440,23,858,V9.3.5
9694,0.88,440,24,858,V9.3.5
9694,0.88,440,25,858,V9.3.5
9694,0.88,440,26,858,V9.3.5
9694,0.88,440,27,858,V9.3.5
9694,0.88,440,28,858,V9.3.5
9694,0.88,440,29,858,V9.3.5
9694,0.88,440,30,858,V9.3.5
9694,0.88,440,31,858,V9.3.5
9694,0.88,440,32,858,V9.3.5
9694,0.88,440,33,858,V9.3.5
9694,0.88,440,34,858,V9.3.5
9694,0.88,440,35,858,V9.3.5
9694,0.88,440,36,858,V9.3.5
9694,0.88,440,37,858,V9.3.5
9694,0.88,440,38,858,V9.3.5
9694,0.88,440,39,858,V9.3.5
9694,0.88,440,40,858,V9.3.5
9694,0.88,440,41,858,V9.3.5
9694,0.88,440,42,858,V9.3.5
9694,0.88,440,43,858,V9.3.5
9694,0.88,440,44,858,V9.3.5
9694,0.88,440,45,858,V9.3.5
9694,0.88,440,46,858,V9.3.5
9694,0.88,440,47,868,V9.3.5
9694,0.88,440,48,868,V9.3.5
9694,0.88,440,49,868,V9.3.5
9694,0.88,440,50,868,V9.3.5
9694,0.88,440,51,858,V9.3.5
9694,0.88,440,52,839,V9.3.5
9694,0.88,440,53,810,V9.3.5
9694,0.88,440,54,790,V9.3.5
9694,0.88,440,55,771,V9.3.5
9694,0.88,440,56,761,V9.3.5
9694,0.88,440,57,732,V9.3.5
9694,0.88,440,58,712,V9.3.5
9694,0.88,440,59,692,V9.3.5
9694,0.88,440,60,663,V9.3.5
9694,0.88,440,61,653,V9.3.5
9694,0.88,440,62,653,V9.3.5
9694,0.88,440,63,653,V9.3.5
9694,0.88,440,64,653,V9.3.5
9694,0.88,440,65,653,V9.3.5
9694,0.88,440,66,653,V9.3.5
9694,0.88,440,67,653,V9.3.5
9694,0.88,440,68,653,V9.3.5
9694,0.88,440,69,663,V9.3.5
9694,0.88,440,70,663,V9.3.5
9694,0.88,440,71,663,V9.3.5
9694,0.88,440,72,663,V9.3.5
9694,0.88,440,73,663,V9.3.5
9694,0.88,440,74,663,V9.3.5
9694,0.88,440,75,663,V9.3.5
9694,0.88,440,76,663,V9.3.5
9694,0.88,440,77,653,V9.3.5
9694,0.88,440,78,614,V9.3.5
9694,0.88,440,79,585,V9.3.5
9694,0.88,440,80,556,V9.3.5
9694,0.88,440,81,546,V9.3.5
9694,0.88,440,82,546,V9.3.5
9694,0.88,440,83,1464,V9.3.5
9694,0.88,440,84,546,V9.3.5
9694,0.88,440,85,536,V9.3.5
9694,0.88,440,86,536,V9.3.5
9694,0.88,440,87,536,V9.3.5
9694,0.88,440,88,546,V9.3.5
9694,0.88,440,89,546,V9.3.5
9694,0.88,440,90,546,V9.3.5
9694,0.88,440,91,741,V9.3.5
9694,0.88,440,92,692,V9.3.5
9694,0.88,440,93,619,V9.3.5
9694,0.88,440,94,605,V9.3.5
9694,0.88,440,95,546,V9.3.5
9694,0.88,440,96,546,V9.3.5
9694,0.88,440,97,541,V9.3.5
9694,0.88,440,98,458,V9.3.5
9694,0.88,440,99,409,V9.3.5
9694,0.88,440,100,97,V9.3.5
5571,1,5,1,1005,V10.1.0
5571,1,5,2,1005,V10.1.0
5571,1,5,3,1005,V10.1.0
5571,1,5,4,1005,V10.1.0
5571,1,5,5,1005,V10.1.0
5571,1,5,6,1005,V10.1.0
5571,1,5,7,1005,V10.1.0
5571,1,5,8,1005,V10.1.0
5571,1,5,9,1005,V10.1.0
5571,1,5,10,1005,V10.1.0
5571,1,5,11,1005,V10.1.0
5571,1,5,12,1015,V10.1.0
5571,1,5,13,1015,V10.1.0
5571,1,5,14,1015,V10.1.0
5571,1,5,15,1015,V10.1.0
5571,1,5,16,1015,V10.1.0
5571,1,5,17,1015,V10.1.0
5571,1,5,18,1015,V10.1.0
5571,1,5,19,1024,V10.1.0
5571,1,5,20,1024,V10.1.0
5571,1,5,21,1024,V10.1.0
5571,1,5,22,1024,V10.1.0
5571,1,5,23,1024,V10.1.0
5571,1,5,24,1024,V10.1.0
5571,1,5,25,1034,V10.1.0
5571,1,5,26,1024,V10.1.0
5571,1,5,27,1029,V10.1.0
5571,1,5,28,1029,V10.1.0
5571,1,5,29,1034,V10.1.0
5571,1,5,30,1034,V10.1.0
5571,1,5,31,1034,V10.1.0
5571,1,5,32,1044,V10.1.0
5571,1,5,33,1034,V10.1.0
5571,1,5,34,1044,V10.1.0
5571,1,5,35,1044,V10.1.0
5571,1,5,36,1044,V10.1.0
5571,1,5,37,1044,V10.1.0
5571,1,5,38,1044,V10.1.0
5571,1,5,39,1044,V10.1.0
5571,1,5,40,1054,V10.1.0
5571,1,5,41,1054,V10.1.0
5571,1,5,42,1054,V10.1.0
5571,1,5,43,1054,V10.1.0
5571,1,5,44,1054,V10.1.0
5571,1,5,45,1054,V10.1.0
5571,1,5,46,1054,V10.1.0
5571,1,5,47,1054,V10.1.0
5571,1,5,48,1054,V10.1.0
5571,1,5,49,1054,V10.1.0
5571,1,5,50,1054,V10.1.0
5571,1,5,51,1054,V10.1.0
5571,1,5,52,1015,V10.1.0
5571,1,5,53,976,V10.1.0
5571,1,5,54,946,V10.1.0
5571,1,5,55,917,V10.1.0
5571,1,5,56,868,V10.1.0
5571,1,5,57,839,V10.1.0
5571,1,5,58,810,V10.1.0
5571,1,5,59,780,V10.1.0
5571,1,5,60,790,V10.1.0
5571,1,5,61,790,V10.1.0
5571,1,5,62,790,V10.1.0
5571,1,5,63,790,V10.1.0
5571,1,5,64,790,V10.1.0
5571,1,5,65,790,V10.1.0
5571,1,5,66,800,V10.1.0
5571,1,5,67,800,V10.1.0
5571,1,5,68,800,V10.1.0
5571,1,5,69,800,V10.1.0
5571,1,5,70,810,V10.1.0
5571,1,5,71,800,V10.1.0
5571,1,5,72,741,V10.1.0
5571,1,5,73,692,V10.1.0
5571,1,5,74,644,V10.1.0
5571,1,5,75,644,V10.1.0
5571,1,5,76,644,V10.1.0
5571,1,5,77,653,V10.1.0
5571,1,5,78,653,V10.1.0
5571,1,5,79,653,V10.1.0
5571,1,5,80,653,V10.1.0
5571,1,5,81,663,V10.1.0
5571,1,5,82,1473,V10.1.0
5571,1,5,83,1332,V10.1.0
5571,1,5,84,653,V10.1.0
5571,1,5,85,653,V10.1.0
5571,1,5,86,653,V10.1.0
5571,1,5,87,663,V10.1.0
5571,1,5,88,624,V10.1.0
5571,1,5,89,541,V10.1.0
5571,1,5,90,468,V10.1.0
5571,1,5,91,409,V10.1.0
5571,1,5,92,346,V10.1.0
5571,1,5,93,302,V10.1.0
5571,1,5,94,244,V10.1.0
5571,1,5,95,195,V10.1.0
5571,1,5,96,156,V10.1.0
5571,1,5,97,117,V10.1.0
5571,1,5,98,87,V10.1.0
5571,1,5,99,78,V10.1.0
5571,1,5,100,29,V10.1.0
2737,1,16,1,1005,V10.1.0
2737,1,16,2,1005,V10.1.0
2737,1,16,3,1005,V10.1.0
2737,1,16,4,1005,V10.1.0
2737,1,16,5,1005,V10.1.0
2737,1,16,6,1005,V10.1.0
2737,1,16,7,1005,V10.1.0
2737,1,16,8,1005,V10.1.0
2737,1,16,9,1015,V10.1.0
2737,1,16,10,1015,V10.1.0
2737,1,16,11,1015,V10.1.0
2737,1,16,12,1015,V10.1.0
2737,1,16,13,1024,V10.1.0
2737,1,16,14,1024,V10.1.0
2737,1,16,15,1024,V10.1.0
2737,1,16,16,1024,V10.1.0
2737,1,16,17,1024,V10.1.0
2737,1,16,18,1024,V10.1.0
2737,1,16,19,1034,V10.1.0
2737,1,16,20,1034,V10.1.0
2737,1,16,21,1034,V10.1.0
2737,1,16,22,1034,V10.1.0
2737,1,16,23,1034,V10.1.0
2737,1,16,24,1034,V10.1.0
2737,1,16,25,1044,V10.1.0
2737,1,16,26,1044,V10.1.0
2737,1,16,27,1044,V10.1.0
2737,1,16,28,1044,V10.1.0
2737,1,16,29,1044,V10.1.0
2737,1,16,30,1044,V10.1.0
2737,1,16,31,1044,V10.1.0
2737,1,16,32,1044,V10.1.0
2737,1,16,33,1044,V10.1.0
2737,1,16,34,1054,V10.1.0
2737,1,16,35,1054,V10.1.0
2737,1,16,36,1054,V10.1.0
2737,1,16,37,1054,V10.1.0
2737,1,16,38,1054,V10.1.0
2737,1,16,39,1054,V10.1.0
2737,1,16,40,1054,V10.1.0
2737,1,16,41,1054,V10.1.0
2737,1,16,42,1054,V10.1.0
2737,1,16,43,1054,V10.1.0
2737,1,16,44,1054,V10.1.0
2737,1,16,45,1063,V10.1.0
2737,1,16,46,1054,V10.1.0
2737,1,16,47,1054,V10.1.0
2737,1,16,48,1058.5,V10.1.0
2737,1,16,49,1063,V10.1.0
2737,1,16,50,1063,V10.1.0
2737,1,16,51,1044,V10.1.0
2737,1,16,52,1005,V10.1.0
2737,1,16,53,980.5,V10.1.0
2737,1,16,54,946,V10.1.0
2737,1,16,55,917,V10.1.0
2737,1,16,56,888,V10.1.0
2737,1,16,57,858,V10.1.0
2737,1,16,58,819,V10.1.0
2737,1,16,59,790,V10.1.0
2737,1,16,60,790,V10.1.0
2737,1,16,61,790,V10.1.0
2737,1,16,62,790,V10.1.0
2737,1,16,63,790,V10.1.0
2737,1,16,64,790,V10.1.0
2737,1,16,65,790,V10.1.0
2737,1,16,66,790,V10.1.0
2737,1,16,67,800,V10.1.0
2737,1,16,68,800,V10.1.0
2737,1,16,69,800,V10.1.0
2737,1,16,70,810,V10.1.0
2737,1,16,71,810,V10.1.0
2737,1,16,72,761,V10.1.0
2737,1,16,73,692,V10.1.0
2737,1,16,74,653,V10.1.0
2737,1,16,75,644,V10.1.0
2737,1,16,76,653,V10.1.0
2737,1,16,77,653,V10.1.0
2737,1,16,78,653,V10.1.0
2737,1,16,79,653,V10.1.0
2737,1,16,80,653,V10.1.0
2737,1,16,81,663,V10.1.0
2737,1,16,82,702,V10.1.0
2737,1,16,83,1507.5,V10.1.0
2737,1,16,84,653,V10.1.0
2737,1,16,85,653,V10.1.0
2737,1,16,86,653,V10.1.0
2737,1,16,87,663,V10.1.0
2737,1,16,88,663,V10.1.0
2737,1,16,89,624,V10.1.0
2737,1,16,90,546,V10.1.0
2737,1,16,91,478,V10.1.0
2737,1,16,92,419,V10.1.0
2737,1,16,93,351,V10.1.0
2737,1,16,94,302,V10.1.0
2737,1,16,95,244,V10.1.0
2737,1,16,96,185,V10.1.0
2737,1,16,97,136,V10.1.0
2737,1,16,98,78,V10.1.0
2737,1,16,99,29,V10.1.0
2737,1,16,100,29,V10.1.0
6500,1,13,1,1483,V10.2.1
6500,1,13,2,1483,V10.2.1
6500,1,13,3,1483,V10.2.1
6500,1,13,4,1483,V10.2.1
6500,1,13,5,1483,V10.2.1
6500,1,13,6,1483,V10.2.1
6500,1,13,7,1483,V10.2.1
6500,1,13,8,1024.5,V10.2.1
6500,1,13,9,976,V10.2.1
6500,1,13,10,976,V10.2.1
6500,1,13,11,985,V10.2.1
6500,1,13,12,985,V10.2.1
6500,1,13,13,985,V10.2.1
6500,1,13,14,995,V10.2.1
6500,1,13,15,995,V10.2.1
6500,1,13,16,995,V10.2.1
6500,1,13,17,995,V10.2.1
6500,1,13,18,1005,V10.2.1
6500,1,13,19,1005,V10.2.1
6500,1,13,20,995,V10.2.1
6500,1,13,21,1005,V10.2.1
6500,1,13,22,1005,V10.2.1
6500,1,13,23,1005,V10.2.1
6500,1,13,24,1005,V10.2.1
6500,1,13,25,1005,V10.2.1
6500,1,13,26,1005,V10.2.1
6500,1,13,27,1005,V10.2.1
6500,1,13,28,1005,V10.2.1
6500,1,13,29,1015,V10.2.1
6500,1,13,30,1044,V10.2.1
6500,1,13,31,1034,V10.2.1
6500,1,13,32,1044,V10.2.1
6500,1,13,33,1005,V10.2.1
6500,1,13,34,1005,V10.2.1
6500,1,13,35,1005,V10.2.1
6500,1,13,36,1005,V10.2.1
6500,1,13,37,1015,V10.2.1
6500,1,13,38,1015,V10.2.1
6500,1,13,39,1015,V10.2.1
6500,1,13,40,1015,V10.2.1
6500,1,13,41,1015,V10.2.1
6500,1,13,42,1015,V10.2.1
6500,1,13,43,1015,V10.2.1
6500,1,13,44,1015,V10.2.1
6500,1,13,45,1015,V10.2.1
6500,1,13,46,1024,V10.2.1
6500,1,13,47,1024,V10.2.1
6500,1,13,48,1024,V10.2.1
6500,1,13,49,1024,V10.2.1
6500,1,13,50,1024,V10.2.1
6500,1,13,51,1024,V10.2.1
6500,1,13,52,1024,V10.2.1
6500,1,13,53,1024,V10.2.1
6500,1,13,54,1034,V10.2.1
6500,1,13,55,1024,V10.2.1
6500,1,13,56,976,V10.2.1
6500,1,13,57,946,V10.2.1
6500,1,13,58,927,V10.2.1
6500,1,13,59,878,V10.2.1
6500,1,13,60,839,V10.2.1
6500,1,13,61,810,V10.2.1
6500,1,13,62,771,V10.2.1
6500,1,13,63,771,V10.2.1
6500,1,13,64,771,V10.2.1
6500,1,13,65,771,V10.2.1
6500,1,13,66,771,V10.2.1
6500,1,13,67,780,V10.2.1
6500,1,13,68,780,V10.2.1
6500,1,13,69,780,V10.2.1
6500,1,13,70,780,V10.2.1
6500,1,13,71,780,V10.2.1
6500,1,13,72,780,V10.2.1
6500,1,13,73,780,V10.2.1
6500,1,13,74,780,V10.2.1
6500,1,13,75,722,V10.2.1
6500,1,13,76,663,V10.2.1
6500,1,13,77,624,V10.2.1
6500,1,13,78,624,V10.2.1
6500,1,13,79,634,V10.2.1
6500,1,13,80,634,V10.2.1
6500,1,13,81,653,V10.2.1
6500,1,13,82,761,V10.2.1
6500,1,13,83,1483,V10.2.1
6500,1,13,84,663,V10.2.1
6500,1,13,85,644,V10.2.1
6500,1,13,86,634,V10.2.1
6500,1,13,87,644,V10.2.1
6500,1,13,88,644,V10.2.1
6500,1,13,89,653,V10.2.1
6500,1,13,90,653,V10.2.1
6500,1,13,91,653,V10.2.1
6500,1,13,92,575,V10.2.1
6500,1,13,93,507,V10.2.1
6500,1,13,94,448,V10.2.1
6500,1,13,95,380,V10.2.1
6500,1,13,96,331,V10.2.1
6500,1,13,97,273,V10.2.1
6500,1,13,98,224,V10.2.1
6500,1,13,99,165,V10.2.1
6500,1,13,100,78,V10.2.1
3345,1,6,1,1112,V10.1.0
3345,1,6,2,1112,V10.1.0
3345,1,6,3,1112,V10.1.0
3345,1,6,4,1112,V10.1.0
3345,1,6,5,1112,V10.1.0
3345,1,6,6,1112,V10.1.0
3345,1,6,7,1054,V10.1.0
3345,1,6,8,1005,V10.1.0
3345,1,6,9,1005,V10.1.0
3345,1,6,10,1005,V10.1.0
3345,1,6,11,1015,V10.1.0
3345,1,6,12,1015,V10.1.0
3345,1,6,13,1015,V10.1.0
3345,1,6,14,1015,V10.1.0
3345,1,6,15,1015,V10.1.0
3345,1,6,16,1024,V10.1.0
3345,1,6,17,1024,V10.1.0
3345,1,6,18,1024,V10.1.0
3345,1,6,19,1024,V10.1.0
3345,1,6,20,1024,V10.1.0
3345,1,6,21,1034,V10.1.0
3345,1,6,22,1034,V10.1.0
3345,1,6,23,1034,V10.1.0
3345,1,6,24,1024,V10.1.0
3345,1,6,25,1034,V10.1.0
3345,1,6,26,1034,V10.1.0
3345,1,6,27,1034,V10.1.0
3345,1,6,28,1044,V10.1.0
3345,1,6,29,1044,V10.1.0
3345,1,6,30,1044,V10.1.0
3345,1,6,31,1044,V10.1.0
3345,1,6,32,1044,V10.1.0
3345,1,6,33,1044,V10.1.0
3345,1,6,34,1054,V10.1.0
3345,1,6,35,1044,V10.1.0
3345,1,6,36,1054,V10.1.0
3345,1,6,37,1054,V10.1.0
3345,1,6,38,1054,V10.1.0
3345,1,6,39,1054,V10.1.0
3345,1,6,40,1054,V10.1.0
3345,1,6,41,1054,V10.1.0
3345,1,6,42,1054,V10.1.0
3345,1,6,43,1054,V10.1.0
3345,1,6,44,1054,V10.1.0
3345,1,6,45,1054,V10.1.0
3345,1,6,46,1054,V10.1.0
3345,1,6,47,1063,V10.1.0
3345,1,6,48,1054,V10.1.0
3345,1,6,49,1054,V10.1.0
3345,1,6,50,1029,V10.1.0
3345,1,6,51,1005,V10.1.0
3345,1,6,52,966,V10.1.0
3345,1,6,53,936,V10.1.0
3345,1,6,54,897,V10.1.0
3345,1,6,55,858,V10.1.0
3345,1,6,56,839,V10.1.0
3345,1,6,57,810,V10.1.0
3345,1,6,58,790,V10.1.0
3345,1,6,59,790,V10.1.0
3345,1,6,60,790,V10.1.0
3345,1,6,61,790,V10.1.0
3345,1,6,62,790,V10.1.0
3345,1,6,63,790,V10.1.0
3345,1,6,64,790,V10.1.0
3345,1,6,65,790,V10.1.0
3345,1,6,66,800,V10.1.0
3345,1,6,67,800,V10.1.0
3345,1,6,68,800,V10.1.0
3345,1,6,69,810,V10.1.0
3345,1,6,70,810,V10.1.0
3345,1,6,71,810,V10.1.0
3345,1,6,72,761,V10.1.0
3345,1,6,73,702,V10.1.0
3345,1,6,74,653,V10.1.0
3345,1,6,75,644,V10.1.0
3345,1,6,76,644,V10.1.0
3345,1,6,77,653,V10.1.0
3345,1,6,78,653,V10.1.0
3345,1,6,79,653,V10.1.0
3345,1,6,80,653,V10.1.0
3345,1,6,81,663,V10.1.0
3345,1,6,82,702,V10.1.0
3345,1,6,83,1459,V10.1.0
3345,1,6,84,653,V10.1.0
3345,1,6,85,653,V10.1.0
3345,1,6,86,653,V10.1.0
3345,1,6,87,663,V10.1.0
3345,1,6,88,663,V10.1.0
3345,1,6,89,653,V10.1.0
3345,1,6,90,556,V10.1.0
3345,1,6,91,488,V10.1.0
3345,1,6,92,429,V10.1.0
3345,1,6,93,365.5,V10.1.0
3345,1,6,94,302,V10.1.0
3345,1,6,95,244,V10.1.0
3345,1,6,96,195,V10.1.0
3345,1,6,97,146,V10.1.0
3345,1,6,98,87,V10.1.0
3345,1,6,99,68,V10.1.0
3345,1,6,100,29,V10.1.0
5264,1,9,1,1005,V10.2.1
5264,1,9,2,1005,V10.2.1
5264,1,9,3,1005,V10.2.1
5264,1,9,4,1005,V10.2.1
